,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0
0.25,1.1337115940477465,1.1694318753142283,1.2140512147078135,1.2530425963488845,1.3052536231884058,1.34967919340055,1.419195483415667,1.4852807283763276,1.5683561816123757,1.6349924585218703
0.5,1.1353617890549403,1.1723446893787575,1.2127380170715694,1.2522796352583587,1.3008130081300813,1.3636084216997082,1.4222853087295955,1.4960293219303604,1.5529971217619825,1.6297786720321932
1.0,1.1326026219643242,1.1727591387080623,1.2096668843892882,1.2464574898785425,1.293093093093093,1.3533846153846154,1.417078334509527,1.4807750529821375,1.5629722921914357,1.6562184024266935
1.5,1.129429397280805,1.173934837092732,1.2113502935420744,1.2615306639635073,1.3085266646580298,1.3546760391198043,1.416725228390724,1.483353510895884,1.5599199399549661,1.6425339366515834
2.0,1.130820399113082,1.170611439842209,1.220284237726098,1.2555831265508683,1.302304964539007,1.3532068654019873,1.4105409153952841,1.4783775723232924,1.5635461872287664,1.6483790523690771
2.5,1.1286821705426358,1.1708830548926015,1.214108910891089,1.252757793764988,1.3055954088952655,1.3533196841181632,1.4225828262339417,1.479475982532751,1.5735669952537423,1.6449239823442865
3.0,1.1280547409579669,1.175146330481765,1.2120859965136548,1.253273137697517,1.3079631635969664,1.3584404695360537,1.4176319176319176,1.5012608573830204,1.5730863908099872,1.6561302681992336
