,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0
0.25,1053,23.33,1.85,0.2467,0.04346,0.008834,0.002002,0.00049,0.0001239,3.268e-05
0.5,1050,23.26,1.85,0.2472,0.04337,0.008872,0.002016,0.0004886,0.0001236,3.243e-05
1.0,1053,23.31,1.848,0.2468,0.04315,0.008834,0.002009,0.0004887,0.0001243,3.252e-05
1.5,1057,23.4,1.849,0.2482,0.0434,0.008839,0.002027,0.0004887,0.0001245,3.255e-05
2.0,1064,23.6,1.871,0.2506,0.04398,0.008898,0.002018,0.0004925,0.0001253,3.268e-05
2.5,1076,24.03,1.912,0.254,0.04439,0.009004,0.002052,0.0004971,0.0001263,3.309e-05
3.0,1108,24.78,1.967,0.2632,0.04588,0.009323,0.002097,0.0005099,0.0001291,3.357e-05
