MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV),mT(GeV)
33.78117370605469,-2.250560760498047,0,37.179935455322266,-0.32331979274749756,-1.6410624980926514,39.484393053571175,5.201829433441162,2.0920579884108927,-1.1088787317276,1.7740052382098597,-4.687236785888672,61.34737396626684,78.2710686617838,2.2928346589069,-0.33469147607684135,-2.268275201320648,-47.10551834106445,111.85657273437837,112.63156665831337,41.86717224121094,0.7855589389801024,2.868117570877075,55.956599687194036,7.412347793579102,2.3708691513167457,0.7741872556507586,2.2409048676490784,-42.41828155517578,115.06589855887113,120.39386418574489,84.28545379638672,0.011371683329343798,0.6272127032279968,84.29090355105123,0.0005109994876245147,-1.0,197.1137351989746,686.094443138959
56.47589874267578,-0.6765567064285278,0,38.312564849853516,-0.1428565084934235,1.1679731607437134,39.44741341294351,7.621387958526611,2.973772595918558,-1.3312800228595734,-2.6591383854495447,-0.24584197998046875,74.64523812299024,97.60662532968858,2.130303872983573,-1.906214028596878,-0.951074481010437,-8.399974822998047,39.63576177204001,143.29129545651284,38.558406829833984,1.18842351436615,-2.456073760986328,69.16489193049935,1.5784759521484375,1.8022295671198252,-0.5749340057373047,1.7080639044391077,-8.154132843017578,64.51157056339017,98.78437060256647,46.71253967285156,1.7633575201034546,2.1190476417541504,140.2182858884649,0.0005110021573698313,-1.0,180.05941009521484,518.612322200622
31.59501075744629,-1.6548454761505127,0,37.27235794067383,-2.2340004444122306,2.1446523666381836,176.14394567820096,7.004805564880047,2.894903952586501,-1.0838621854782096,-2.6843456665622156,0.7645225524902344,71.86058883851594,139.98655301567754,2.5310477145887496,-2.5015538334846488,0.38526737689971924,11.28694915771484,16.413004546732626,179.79920130991496,36.507835388183594,-1.150138258934021,-1.454187273979187,63.453785568692105,1.4841270446777344,3.3811793571798074,-1.4176916480064392,3.069613043461935,10.522426605224606,62.45392352155992,85.85660005585764,25.985408782958988,0.2675533890724182,1.7593849897384644,26.92105069972642,0.0005110001550621515,-1.0,131.3606128692627,861.695059601616
30.76347923278809,2.201652765274048,1,77.5011215209961,0.1898334473371506,1.448377013206482,79.4310767320028,9.154648780822804,3.226454535397885,1.143781527876854,-3.0169144312488,41.341697692871094,113.46899876574409,125.99591305520276,2.4187731157230816,0.5813813656568528,-2.3478626648532313,23.342346191406257,121.76167509265336,127.12984572863239,36.159423828125,-0.9539480805397034,-1.8178938627243042,54.05420834546451,4.10076236724848,0.8740275788452642,-0.5624001622200011,0.6690517663955688,-17.999351501464837,34.18153676196571,38.73309304440717,54.15877532958984,-0.39154791831970226,-2.486945629119873,58.363716755125594,0.1056583755004915,-1.0,198.58279991149902,427.20281605461383
61.84347915649414,2.210171937942505,0,37.17713165283203,0.6041266322135925,2.1548781394958496,44.624759460634586,6.352842330932599,2.7300842532964875,1.2290793061256409,-2.4377703110324305,-12.007942199707038,81.17514666776121,98.97639784631716,2.5268212029142876,0.30329793691635143,2.508552521467209,-37.557647705078125,106.99317783996965,106.99811648360343,49.18507385253907,-0.6249526739120482,-1.6905368566513062,59.110135442810595,0.628616154193491,1.6261218957330408,-0.9257813692092893,-1.336862474679947,-25.549705505371087,79.37441120241414,96.91152592591195,74.73477935791016,0.3008286952972411,-0.35367438197135925,78.14202969706058,0.00051100037754117,-1.0,222.9404640197754,375.698608677317
79.95172882080078,2.4162378311157227,2,67.64363861083984,-0.49439784884452814,-0.5699582099914551,76.78553746260465,10.381900787353471,2.235188854606476,-1.0994087159633634,-1.94611656665802,23.817752838134766,93.11174817633012,112.41378536951466,3.672905072258863,-1.9497981965541837,3.112638537083761,17.10604476928711,118.16910762445526,181.09951464218494,43.82588577270508,0.6050108671188353,1.376158356666565,52.09452882964833,6.743495761743046e-07,1.490768792197593,-0.8503894805908202,-1.2244302034378052,-6.711708068847656,54.50642192127689,92.10798632721969,50.537593841552734,1.4554003477096555,2.60058856010437,114.20252901814446,0.10565837551125135,-1.0,241.95884704589844,425.4662968666784
78.13906860351562,-0.2899654507637024,0,83.5052490234375,0.2096843421459198,3.0798087120056152,87.34627578713875,18.577793121337915,1.5218879878490408,-0.2197437882423401,-1.5059401432620447,39.83018112182617,91.6945806016583,91.71031483384027,1.8367608763149004,-1.0203281939029691,1.527292013168335,23.22540664672851,100.8412132129374,126.67708122784977,43.67506790161133,0.4294281303882599,-1.6974364519119263,48.13198905441009,5.937518119812012,3.137105784858119,-0.800584405660629,3.0332321564303797,-16.604774475097663,103.80626254615127,128.0479456328908,60.27984237670899,1.230012536048889,1.5525166988372803,111.92649594927087,0.10565837550264347,-1.0,265.59922790527344,287.91801306656987
68.34078216552734,-1.3701616525650024,1,51.513816833496094,1.9400058984756474,-2.5087172985076904,183.080572561662,7.215848922730248,1.7195330946581153,1.632538199424744,-0.5400121212005615,17.949806213378906,28.535301000935032,167.500921214262,3.3727713967969897,1.6099134087562565,2.9637418429004114,-55.71819305419922,158.195988063261,210.91282122594578,33.56401062011719,0.30746769905090343,-1.968705177307129,35.16634142316277,0.4804854094980659,2.7795234253448156,-0.02262479066848755,-2.7794313430786133,-73.66799926757812,139.1279660693354,141.4562936655016,107.23200988769531,0.330092489719391,0.8107261657714845,113.12735494411913,0.10565837550264347,-1.0,260.65061950683594,1236.5111522562418
64.50904083251953,-2.2844834327697754,1,39.51765823364258,2.1125552654266344,0.7100133895874023,166.0432389463238,9.310953140258984,2.493667934109241,0.46340346336364546,2.4502320289611816,8.84597015380859,66.1052939806108,107.02190196013251,2.687148631851864,2.2175354212522493,1.5176641345024109,-16.329898834228516,66.67970851746615,179.705473378328,30.671688079833988,1.649151802062989,-1.7402186393737793,82.75858187992733,2.0384030342103725,1.9866206994445044,1.7541319578886039,-0.9325678944587709,-25.175868988037106,44.929442477402894,94.12688457431688,55.847557067871094,-0.10498015582561486,-0.8076507449150084,56.15568250681912,0.1056583755004915,-1.0,190.5459442138672,394.1629138600394
26.737937927246094,-2.9195098876953125,1,31.78604507446289,0.032452508807182284,-0.6700605154037476,32.446061476611995,6.428825855255127,2.071042458428599,1.2008949965238571,-1.6873257160186768,-19.501567840576172,63.402303672364965,98.63338492598872,3.133762201384055,0.1025420799851417,3.132084075604574,-2.8092727661132812,66.38061404236736,66.47064741909752,51.28761291503906,-1.1684424877166748,1.0172652006149292,90.4841275898073,1.762354850768785,1.830032209883563,-1.0983529165387154,-1.4637755155563354,16.69229507446289,58.72140440798199,92.98516342525996,34.59531784057617,-0.07008957117795941,2.4810407161712646,34.68032821677992,0.0005109997101038239,-1.0,144.40691375732422,289.7436577755859
