MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV),mT(GeV)
25.676488876342773,-1.8883335590362549,0,101.0402603149414,-0.6677708625793457,1.5363256931304932,125.63444673038777,17.442304611206055,3.5416786027338483,-2.2913178205490112,2.7006202936172485,53.12604522705078,145.81212771565845,238.9965103877484,2.6702906081058573,-0.3816932439804077,2.64287006855011,75.77661323547363,123.81770203373515,139.9691760592642,47.914215087890625,1.6235469579696657,-1.1642946004867554,126.2149385215977,0.8801074624063179,1.9104976084596714,1.9096245765686037,-0.05775022506713867,22.65056800842285,22.739485333415885,126.1559393458531,25.263647079467773,-0.286077618598938,-1.1065443754196167,26.318594233212526,0.860892355442045,-1.0,199.89461135864258,312.5895756796555
43.4800682067871,-0.5003042221069336,2,32.750240325927734,0.11305131763219838,-1.1439530849456787,33.347059565018796,5.067686557769775,1.3086388718714927,1.1085257753729822,-0.6954899728298187,-55.17115402221678,66.19227895551744,125.32844960941556,2.1955582128528426,0.5661969110369683,-2.1212960481643677,-10.39456558227539,66.42569742653133,70.60711221439293,87.92139434814452,-0.9954744577407839,-0.44846311211586004,135.2082643579791,1.1248110532754492,1.5254650312455216,-0.542328864336014,-1.425806075334549,44.77658843994139,92.17102525114106,123.69057917537887,43.144805908203125,-0.45314559340476995,0.977342963218689,47.89342027433314,4.814426422119188,-1.0,207.2965087890625,509.85744911891095
137.0823516845703,2.977787733078003,1,310.4949951171875,-1.5330343246459963,-0.41821059584617615,753.1720715416835,27.931785583495053,3.5473686848192294,-2.185137152671814,2.7944588402854365,198.77642059326172,417.2842296964827,870.3108868888078,4.071090065394631,-2.6115564107894906,-3.1230669915676117,210.39972686767578,410.57727449485907,913.2567863366736,111.7185745239258,0.6521028280258179,3.0705158710479736,136.3258349821053,1.9073486328125e-06,0.5617296819553944,-0.4264192581176762,0.3656594753265381,11.623306274414077,40.170793716422565,65.71656885183269,100.09526824951172,1.078522086143494,2.7048563957214355,164.1872351474802,1.770489454268751,-1.0,659.3911895751953,1286.4017552419325
62.68431091308594,2.0256803035736084,1,65.32669067382812,-1.7381395101547228,-0.40027993917465204,191.8122975342063,11.07762050628658,1.3686607884718165,-0.36707270145416127,1.3185181021690369,-48.60755920410156,116.33104017998727,120.1270596782495,0.766497111361625,0.5516620874404907,0.5321529507637026,42.75524711608887,47.28439018544214,84.24520350974241,113.93424987792969,-1.3710668087005615,-1.718798041343689,238.90698300291396,3.225080251695268,1.209315411160395,0.918734788894652,-0.7863651514053344,91.36280632019043,99.28305360211709,140.69123762876265,22.571443557739258,-2.2898015975952135,-0.9324328899383546,112.56821202429023,0.5673622488984009,-1.0,264.516695022583,504.58544445946563
2.7244856357574463,-1.1140999794006348,2,162.1302490234375,-0.7582871913909913,0.5893932580947876,212.36060225791334,23.829246520996094,3.0697417220966177,-0.7359900735318662,2.980206847190857,34.434150695800795,288.8966131236678,317.7154929390307,2.5091615616301426,-0.6475669145584108,-2.4241594076156616,92.29339599609374,219.6054762394006,253.84353126539057,127.6960983276367,-0.022297117859125113,-2.3908135890960693,127.82965257839241,5.100818157196023,0.8832562379381997,0.08842315897345546,0.8788190523730677,57.85924530029294,99.01091372193741,99.1321220976639,69.83685302734376,-0.11072027683258057,3.013552665710449,70.27258988520344,1.0083676576612055,-1.0,362.3876860141754,437.4169657780975
4.623180866241455,-2.302377462387085,2,58.345428466796875,-0.7062008380889893,-0.9009827375411987,74.09332282069948,9.285115242004395,1.835321555504809,-0.9694842398166656,-1.558366298675537,16.27193450927735,71.5076437930243,90.77691522090106,2.0550255956892114,-1.5292287468910217,1.3728035688400269,21.001625061035156,62.7820477876479,100.939435875925,42.073493957519524,0.2632834017276764,0.6573835611343384,43.58372154344,1.9480220079421962,2.9841365091816967,-0.5597445070743561,2.931169867515564,4.729690551757805,78.97971216280932,82.29377147802589,37.34380340576172,0.8230279088020325,-2.2737863063812256,50.72713829145197,0.7258637547493152,-1.0,142.38590669631958,437.9733974347821
50.65356826782226,2.9984703063964844,0,70.01986694335938,-0.16930574178695687,-0.37858718633651733,71.44037664784763,7.685196876525879,1.7891927739702982,0.4978991150856017,-1.7185189127922058,24.95289993286132,88.67202476792482,90.9970403464511,1.1975242523690044,0.48744380474090565,1.0938294529914856,42.49294662475586,62.37625355140437,62.8248976394352,45.066967010498054,-0.6672048568725586,1.3399317264556885,55.814522760982165,6.140552520751953,2.8123678002780155,-0.010455310344696045,2.8123483657836914,17.54004669189454,71.67010903393944,72.82957356410104,27.526920318603516,-0.6567495465278625,-1.472416639328003,33.71876691152177,1.6196969747543641,-1.0,193.2673225402832,249.973086980716
63.66782760620117,-1.112262487411499,0,120.07259368896483,0.6731320619583129,1.8470489978790283,148.5147570349855,7.63766670227027,3.2738970363922997,1.6112163662910461,-2.849979583417074,79.99097824096678,158.88045564648655,205.5605503230096,2.753414231999343,0.25189483165740956,2.741867780685425,82.74275588989256,155.14132422408758,170.56376368643976,40.08161544799805,-0.9380843043327333,-1.5861567258834839,59.05958585420938,1.0960156917573838,1.5250256345572695,-1.3593215346336365,-0.6913379430770874,2.7517776489257812,26.356492762895584,65.12769558175552,37.329837799072266,0.4212372303009033,-0.8948187828063965,41.561571762965315,8.461986541748047,-1.0,261.1518745422363,548.9014114491368
34.915435791015625,1.2808350324630737,1,44.938541412353516,-1.1035969257354736,1.9952459335327148,75.45693547394274,6.255770206451398,1.8989327925186028,-1.7668088674545288,-0.6959397792816162,10.520545959472656,28.81049698500636,89.58808217225928,3.4512962441344976,-2.5601556301116943,2.3145299553871155,14.592559814453129,69.18754683135147,140.1365942747401,34.41799545288086,0.6632119417190552,2.691185712814331,42.71300236474793,6.143179416656513,3.1132502484019864,-0.7933467626571653,3.0104697346687317,4.072013854980472,64.62538987023439,74.48610260458717,30.345981597900387,1.4565587043762205,-0.31928402185440063,69.01337351850304,7.1143035888671875,1.0,144.6179542541504,221.9065582370923
39.40042495727539,0.9884582161903381,1,72.28044891357422,-0.4374496936798096,-1.8238320350646973,79.61499189830822,6.992615222930892,2.6307396608470053,-1.7859380245208738,-1.9316357150673866,40.08732223510742,88.90418238204637,126.83120287163689,2.8874159068873384,-0.46113532222807413,2.8503552118884485,41.74499320983887,101.90791810822475,107.22941834500237,32.1931266784668,1.3484883308410642,0.10780368000268938,66.29964005209156,4.035772800445415,2.0021705140216395,1.3248027022927997,-1.501194380223751,1.6576709747314489,42.802804436977354,71.35767990771289,30.535455703735348,0.023685628548264524,1.6089980602264404,30.54402143690884,3.371747880871523e-07,-1.0,174.40945625305176,295.7120630226285
