MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV),mT(GeV)
20.002487182617188,-2.6333677768707275,1,46.652942657470696,1.5439783334732051,-0.3357087969779969,114.55066568602112,8.657106399536133,2.0090618569968703,1.163022011518478,1.6382030844688416,-21.244907379150398,84.93133536190571,115.15519665416188,3.0971677852069543,-0.3315685987472534,-3.079368531703949,-14.379058837890632,107.63376037725783,140.40582824824776,67.8978500366211,0.38095632195472706,-1.9739118814468384,73.22966687457692,7.1000800132751305,2.1644739133938327,-1.4945906102657314,1.5656136910067957,6.865848541259766,91.06080582472883,191.02553853775993,61.03200149536133,1.8755469322204585,2.743659734725952,203.77543344273718,0.10565837545099618,1.0,195.5852813720703,1034.8686530543407
15.30615520477295,-0.840881884098053,2,43.4569091796875,1.2856528759002688,2.5726888179779053,85.00464031799284,8.287222862243597,1.160339108161621,0.33732110261917114,1.110225796699524,-5.50255203247071,48.93102165680536,52.445788366662796,3.2049881520455172,2.609589219093323,-1.86064321199526,-102.89788818359372,164.14550954914554,366.8946881163677,48.95946121215821,0.9483317732810976,1.4624630212783813,72.9046746259378,5.7812237739563574,3.7402225949758816,2.272268116474152,-2.970869008694784,-97.39533615112302,194.78017886701295,365.4803607466955,146.35479736328122,-1.3239363431930544,-1.849853277206421,294.4857302783516,0.000510984358804246,-1.0,254.07732295989987,747.6034255565077
161.6958465576172,-1.7451449632644653,0,237.54849243164062,-0.4803904294967651,1.3897079229354858,267.1493609074205,29.731092453003114,1.9048207021903132,0.982243180274964,-1.6320356130599976,203.60083770751953,242.00992898625262,246.9616784931142,2.8381407522745756,-0.03241875767707819,2.837955594062805,157.92847442626953,314.4288004088956,324.86564614985434,33.947654724121094,-1.4626336097717292,3.0217435359954834,77.26220336306623,2.7590417861940124,2.07779009835193,-1.0146619379520423,-1.8131941000567835,-45.67236328125,93.75156656148445,99.21759302109236,79.6200180053711,-0.4479716718196869,-1.4482476711273193,87.74359823760994,0.10565837550264347,1.0,512.81201171875,908.9727336442386
22.607601165771484,1.7386457920074463,0,87.03678131103516,1.478358030319214,0.5301620960235596,201.25163884883173,13.726403236389126,1.6797136509182677,0.5792439579963686,1.5766782760620117,48.018333435058594,95.59179366766188,170.29441030426293,2.9477445894545924,0.22932231426239036,-2.9388108889209192,-13.848495483398438,186.9622100629503,187.9775343464106,39.01844787597656,0.8991140723228455,-1.0465161800384521,56.03989480900004,4.212502479553277,1.8019974494683468,-0.34992164373397827,1.7676961421966553,-61.86682891845703,115.06706323883155,167.28400146106245,100.8852767944336,1.2490357160568237,-2.8142123222351074,190.358445449369,0.10565837548542771,-1.0,249.5481071472168,698.447635491975
28.836156845092773,-1.5036722421646118,1,54.28032684326172,1.1803120374679565,0.4320354461669922,97.02574741705334,8.079015731811523,1.5933372804239336,1.4020507782697678,-0.7569526433944702,30.06406593322754,40.27065291126114,94.44455245254264,3.2991245901311395,1.6692253053188324,-2.845682684575216,-40.49620056152345,147.54916735337395,195.47703352507727,24.21626091003418,-0.22173874080181122,1.1889880895614624,25.064007070375233,3.531003952026367,2.105748183623771,0.2671745270490647,-2.088730041180746,-70.56026649475099,108.81908656946567,116.93051313997798,94.77652740478517,-0.4889132678508759,-3.005467176437378,106.3314830623125,0.0005109985977063095,-1.0,202.10927200317383,313.4311737640476
64.84237670898438,2.468966484069824,0,68.999267578125,-1.2077211141586301,1.550838589668274,126.02919385638853,8.506208419799698,2.5524464309039567,-2.3239721059799194,1.055526614189148,24.527721405029297,60.94658727838296,176.58262944887588,3.546965845259997,-2.4978429079055786,2.518282651901245,-34.31781768798828,164.3526501457496,323.4552646419338,44.4715461730957,1.116250991821289,0.495311975479126,75.74806046439666,9.28596305847168,1.473053387228537,-0.1738708019256594,1.4627560377120972,-58.84553909301758,107.98726691754086,156.19837145546427,103.31708526611328,1.2901217937469485,-0.9674440622329712,201.9057002341536,0.10565837548542771,-1.0,281.63027572631836,591.2826412221787
63.738689422607415,-0.6877407431602479,0,102.07035827636719,0.0996750518679619,1.8295505046844482,103.23468169457745,11.627150535583535,1.282498520408811,1.148108474910259,-0.5715324878692627,69.88119888305664,76.99162285494602,92.05965702785417,3.577603697778003,2.016703836619853,-2.9550218025790613,23.97522735595703,179.39604376726922,324.16555735836346,32.18915939331055,-1.0484334230422971,2.401082992553711,51.93420152798559,6.209637641906738,2.536824632433075,0.8685953617095941,-2.3834893147097986,-45.90597152709961,103.85453227337672,242.8564770628886,78.09513092041016,-1.9170287847518912,-1.4986129999160767,271.293317330066,0.0005109985977063095,1.0,276.0933380126953,1030.5301721544008
440.1813659667969,-2.60062575340271,2,178.64601135253906,1.0411739349365237,0.12675124406814575,284.9777720749598,15.688508987426642,1.0552876642358724,0.6883893311023714,-0.7998450994491577,-17.50842285156253,146.8158386277113,210.48780986219697,2.612540535956906,-0.6433733701705944,2.53208190202713,129.7055892944336,220.56029798111345,239.80352256852987,196.1544342041016,0.3527846038341522,0.9265963435173035,209.34454254667295,18.918544769286918,3.237826042190125,-1.3317627012729658,-2.9512583057032984,147.21401214599612,244.38649871899602,250.88005228155143,48.94042205810547,1.684547305107118,-2.4053306579589844,136.43465073816137,0.10565837551985922,1.0,863.922233581543,1080.984719215408
75.34864807128905,-2.7598013877868652,3,278.5920715332031,-0.31720688939094543,0.08410153537988663,293.2624429156491,17.73011016845703,2.982884732509595,-1.0673653185367586,-2.785378359258175,217.11778259277344,336.8900192631512,364.9849191627834,1.7669717003207346,-1.7669683992862701,-0.003415502607822418,243.99049377441406,243.99072422104774,291.5205620246866,61.47428894042968,0.7501584291458132,2.8694798946380615,79.80735743499038,5.7804350852966895,2.8685818458563106,-0.6996030807495115,2.7819628566503525,26.872711181640618,94.64891977223398,96.55973168010863,34.60157775878906,1.4497615098953247,0.08751703798770905,77.79694714581761,0.10565837550264347,1.0,450.01658630371094,1217.7917227444561
67.87894439697266,3.0193071365356445,0,72.92790985107422,0.19655860960483557,-0.651868999004364,74.87242577602947,8.902761459350637,0.856410005173863,0.8192319422960281,0.24959391355514526,38.06645202636719,40.082624415028555,54.93372094147266,2.66166043458229,1.953170195221901,-1.8081931471824646,4.914863586425781,110.80251077855084,233.51120826303534,34.86145782470703,-0.6226733326911925,-0.9014629125595093,42.35173444395024,6.557836532592773,2.349532623478064,1.1339382529258728,-2.05778706073761,-33.151588439941406,89.77880881625723,190.47025682440443,68.01304626464844,-1.7566115856170654,1.1563241481781006,202.86266916661555,0.0005109985977063095,1.0,243.68135833740234,446.13457330023493
