MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV),mT(GeV)
14.388364791870117,1.0885220766067505,0,132.9230499267578,-1.2164713144302366,-0.1914401799440384,244.08843755783187,5.966670989990844,3.166745928626824,1.0019832849502561,3.0040488133775156,40.3607635498047,224.96941827702125,311.7381733111758,3.8194048097275526,-3.3269304037094107,-1.8760029822587967,104.74757957458496,143.92070182810008,350.1263554774142,92.56228637695311,-2.2184545993804927,3.0876963138580322,430.56615807450356,7.426899433133767,4.550634832095495,-4.328913688659666,1.403133511543274,64.38681602478026,92.14771275454508,542.8566696109497,28.17547035217285,2.110459089279174,1.6845628023147583,118.04300506435608,4.437141418457031,1.0,268.0491714477539,1675.5304711533665
7.686752319335938,-2.0639922618865967,1,36.46015548706055,1.7892394065856936,1.479196548461914,112.54451620266973,9.401106834411669,4.446474395351408,3.558278203010559,-2.6664190928088587,-22.259140014648438,92.65397072790546,288.53512072783997,4.467157844987176,3.231318712234498,-3.0844900051700037,10.39338302612305,62.50214863599968,170.00817479473272,58.719295501708984,-1.7690387964248653,-2.1375696659088135,177.51608156587133,10.482453346252571,0.5307407996103385,-0.3269594907760611,-0.418070912361145,32.652523040771484,36.466978491080475,120.78830229922085,26.066772460937496,-1.4420793056488042,-1.7194987535476685,58.23605873045719,1.8703238964081874,1.0,128.93297576904297,676.5894350884256
17.535940170288086,2.054271697998047,1,39.101097106933594,0.7791715264320371,-2.7021076679229736,51.838973438010946,5.143439769744851,2.517123971760117,2.3500099778175354,0.9018681685077112,11.112585067749023,30.901473224430774,102.81090881552021,4.192166002576504,2.9029183983802795,3.0244537631617945,12.689847946166989,65.40423055856682,156.78896770601244,27.98851203918457,-1.570838451385498,2.6792094707489014,70.64142829234837,7.604875564575255,2.1934168158747704,0.5529084205627441,2.1225855946540833,1.5772628784179652,47.49650216788915,65.0440312797747,26.411249160766605,-2.123746871948242,0.556623876094818,112.18489822926054,6.2612709999084295,-1.0,111.03679847717285,491.26098470444055
30.376586914062496,0.19162720441818237,3,65.05982971191406,0.4022880494594575,-0.34951770305633545,71.6439660299596,13.315458297729458,2.9503111886162174,-1.661107450723648,-2.4382489919662476,3.137340545654297,119.21566244867955,244.03187981441172,2.4811265200822787,2.292521685361863,-0.9488588571548461,38.5174674987793,54.08442363271373,125.0484032635831,61.922489166259766,2.0633955001831055,2.088731288909912,247.8233270389864,8.427640914916775,4.224862875807662,3.953629136085511,1.4893901348114014,35.380126953125,65.35743037051927,332.1706902777349,26.542362213134766,-1.8902336359024055,0.5993411540985106,90.16341159323702,7.245711326599121,1.0,183.9012680053711,1150.9736079673364
54.08694076538085,-0.9567498564720154,3,91.63284301757811,0.09463839232921606,1.7393641471862793,93.72710004183959,17.68511390686035,0.8136151605710874,-0.18715773522853846,-0.7917964458465576,-91.93452453613283,135.86037944557046,142.72505512341957,1.4310826326735449,1.4167122095823286,-0.20229685306549072,24.818161010742173,29.42179118391787,128.5098427311762,183.56736755371094,0.2817961275577545,2.531160593032837,192.10839437575325,21.47623062133806,1.7087739961026611,1.603869944810867,0.5894995927810669,116.752685546875,133.30936336570048,215.1141774882141,66.81468200683594,-1.3220738172531126,1.94166100025177,134.52987567456728,9.079102516174467,-1.0,396.10183334350586,1074.946815966342
20.769132614135742,-1.720150351524353,4,74.62261962890625,2.237863540649416,-0.4904284179210663,353.7565573060389,5.732123374938886,3.6432764933248807,2.2371060654986668,2.875555608664648,22.82794189453125,125.33710822389467,367.7289379604497,3.085343816511541,2.2956350483000296,2.0614087879657745,43.6907844543457,93.27603732024726,359.8364970593325,51.794677734375,0.0007574751507490638,2.917201280593872,52.47026279571135,8.392752647399902,0.8162479326049442,0.05852898280136281,-0.8141468206988733,20.862842559814453,37.944865911138464,37.9888342968718,30.931835174560547,-0.05777150765061374,-2.551837205886841,31.433901366081905,5.302346706390381,-1.0,178.11826515197754,475.61341778091054
15.492873191833496,2.141533613204956,1,47.73677444458008,-0.5644832253456117,0.23012176156044006,56.223284001729525,8.6983976364136,2.1844192639770936,-0.14665961265563993,-2.17949041724205,11.676746368408203,74.48284670389974,75.59027548621856,3.1249718622985196,0.10807836055755604,3.1231023371219635,16.60093116760254,78.86939633652422,79.08568919971131,36.060028076171875,-0.41782361268997176,2.4096121788024902,39.35915792368164,2.8792269229889214,1.0131402615798706,0.25473797321319597,-0.9805925528155726,4.924184799194336,31.938488530442196,32.70660547613587,31.13584327697754,-0.6725615859031677,-2.8929805755615234,39.292330825886175,8.105062484741211,1.0,130.425518989563,318.0882518622439
26.663454055786133,1.4842066764831543,0,55.43470764160156,0.7996419072151184,-0.4573632478713989,74.44592967500007,6.9298782348632155,2.844592620434253,0.20301556587219238,2.8373388687716883,11.361766815185547,98.37350363407536,100.65776123818057,1.6594660663788798,1.171570360660553,1.175266146659851,23.03166961669922,52.33335637573234,80.78088061227426,44.072940826416016,0.596626341342926,2.988483190536499,52.60704688743325,6.900033950805664,1.9236902360036492,0.9685547947883606,-1.6620727221118372,11.669902801513672,57.03264205110249,69.78486158944227,32.403038024902344,-0.3719284534454345,-1.63262939453125,34.84107063977268,3.4467544555664062,-1.0,158.57414054870605,179.92604209118784
115.39354705810545,0.8206980228424071,4,166.5150146484375,-1.574119448661804,1.6908650398254395,419.84184290820315,25.087530136107745,2.7843846860589685,-2.763913512229919,-0.33701658248901367,136.2824306488037,138.34483140966486,451.39295197123005,2.8220670148841003,-0.5153299570083616,2.7746165990829468,141.56916046142578,190.01081031459637,400.85517556413066,30.232583999633793,1.189794063568115,2.027881622314453,54.29379051600034,1.313808083534192,3.8390609608955755,2.2485835552215576,3.1116331815719604,5.286729812622077,55.17230432163021,94.49024315376495,24.945854187011715,-1.0587894916534424,-1.0837515592575073,40.57301653876387,4.830037593841529,1.0,337.0869998931885,1037.6350998944033
23.028053283691403,-0.4482259154319763,4,82.68934631347656,1.1902177333831787,2.2544479370117188,149.47574455527985,16.98080253601085,2.950989890634102,1.008476659655571,2.7733222246170044,-14.686492919921875,177.04159872764558,206.124378886504,3.733752974179417,2.8421875238418584,2.421338751912117,5.2191009521484375,149.89697273180522,351.579771486518,97.37583923339844,0.18174107372760775,-0.5188742876052856,101.55759605327715,22.69883918762207,1.8671871621485117,1.8337108641862874,-0.3519834727048874,19.905593872070312,36.348779063898675,215.54795220931388,77.47024536132812,-1.6519697904586796,-0.16689081490039825,209.66806573674256,8.006892204284611,-1.0,280.56348419189453,865.5477167250838
