MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV),mT(GeV)
17.920745849609375,0.2549255788326264,1,48.29433059692383,-1.8859585523605342,-1.296024203300476,163.03209000252807,7.552913665771725,3.497681984062432,-2.728041291236877,2.1889655033694666,10.555736541748047,76.60973743990758,205.97859360700875,1.682587337924068,-1.2502313256263728,-1.126064732670784,21.721511840820312,43.980126383677174,144.34088694656646,37.73859405517578,0.8420827388763427,2.7981956005096436,51.96883329379757,2.0478427410124485,3.315700049882057,1.4778099656105042,2.9681550711393356,11.165775299072266,64.0770466803191,83.61924118108794,26.572818756103516,-0.6357272267341614,-0.16995947062969205,32.15077389555486,1.2667384147643146,-1.0,130.5264892578125,415.09195445202437
6.662908554077148,-1.986419916152954,1,230.45574951171875,-0.6487717628479004,0.8394367098808287,282.10545797334265,28.314508438110288,3.4424399610932666,-2.2275720834732056,2.624560058116913,112.89649963378906,337.68622237320176,549.2143600331203,3.9326486578466833,-2.773072957992553,-2.7885106841670435,143.6511001586914,313.34652940810327,605.560464533723,117.55924987792969,1.578800320625305,-1.785123348236084,297.35572858824037,11.005267143250462,1.026971547875054,-0.5455008745193475,0.8701145648956299,30.754600524902344,90.53453636555332,124.21990161311828,86.80464935302734,2.1243011951446524,-2.655237913131714,368.3646259549121,4.539965629576735,-1.0,441.48255729675293,1774.911057657318
16.919170379638672,-0.9870516061782837,1,95.68733215332031,0.3873956203460693,-0.04662858322262763,104.29360097081535,16.639108657836914,3.350340664210227,1.2430886030197144,-3.1111916191875935,-17.061599731445327,208.4123456560766,254.86231930505193,3.8584096629659785,2.4056167602539067,3.016675841063261,51.262229919433594,139.87583150509568,245.86516653776164,112.74893188476564,-0.8556929826736451,3.064563035964966,156.61569673509462,1.565632939339188,1.1728577705488863,1.1625281572341923,-0.15531784692873174,68.32382965087892,69.20068957382686,88.71049641945555,44.42510223388672,-2.0182211399078374,-3.0633044242858887,170.10759885277847,1.6399788856500108,-1.0,269.7805366516113,829.4030889469035
37.76425170898438,-0.7713605761528015,2,49.98036193847656,2.105580329895018,2.1751744747161865,208.43474212868756,8.551969528198029,3.8336763213531704,2.6386557221412645,2.7811095118522644,7.717536926269531,90.75943106488133,243.3431352557188,2.6308842279739704,2.239740893244742,-1.3802581469165247,8.169639587402344,58.77620134747429,215.95159587496062,42.26282501220703,-0.5330753922462463,-0.6059350371360779,48.66162148502766,4.92964410781858,2.1589912398666806,-0.3989148288965226,2.121817648410797,0.4521026611328125,73.37967522280822,75.55163853789382,41.81072235107422,-0.13416056334972376,-2.727752685546875,42.39957843919504,4.23482084274292,-1.0,171.8181610107422,531.4237788887414
23.747819900512695,2.1864328384399414,0,42.494514465332024,0.18197473883628854,-2.913011312484741,43.389117018019604,4.046053409576388,3.488667130142236,-2.1162857115268685,2.7734695116626185,-11.181304931640632,94.56801186932437,273.61213222118556,2.4513472958880294,0.2111990787088872,-2.4422322809696198,-4.883796691894531,84.45050798682095,84.94588041878458,53.675819396972656,2.298260450363157,0.5967044830322266,270.0133830645878,7.236975193023038,2.5606066669071095,2.3274847902357556,1.067483514547348,6.297508239746101,51.69719051276536,270.88910115939916,47.378311157226555,-0.029224339872598686,-0.47077903151512146,48.08058028424022,8.069706916809082,1.0,167.29646492004395,275.4775191139835
40.48216247558593,2.4785995483398438,1,54.71950149536133,1.6686289310455318,-1.5104864835739136,150.5783828291916,9.186241149902344,2.898570717022835,-0.2540438175201434,-2.8874164819717407,9.587814331054688,99.05336072019057,99.66781875979812,2.526967791551557,1.876267850399017,1.6926857868777674,18.1773681640625,69.39594796513761,163.1226466777704,45.13168716430664,1.9226727485656752,1.3769299983978271,157.7476190221865,6.035850524902043,2.727401627542252,2.1303116679191603,-1.7030830383300781,8.589553833007812,61.70301302152895,170.25019621381458,36.54213333129883,-0.20763891935348516,3.0800130367279053,37.468182089166106,3.183364868164027,-1.0,176.87548446655273,309.6144550499956
231.53005981445312,-1.5010610818862915,3,41.831428527832024,1.3042752742767336,1.5803544521331787,83.17280403560385,8.369281768798883,2.428495765919989,2.4028841257095337,-0.35176634788513184,-0.6346015930175852,14.763407450244586,128.86847853031537,4.018394564834759,2.5961554050445557,3.0671602487564087,16.97237014770507,66.64729944265652,131.38199192257775,42.46603012084961,-1.0986088514328,1.9321208000183105,70.8746192579457,3.727674007415863,2.8707719777629266,0.1932712793350222,-2.8642587105380457,17.606971740722656,66.72324222269687,68.3443761339791,24.859058380126953,-1.2918801307678223,-1.48680579662323,48.68659003505757,1.7848994731902916,-1.0,340.6865768432617,448.4945913040373
35.93232345581055,0.20565472543239594,6,325.2417297363281,1.4288259744644163,-2.1223134994506836,718.6608181857988,36.981319427489254,2.4008044734779967,1.7908089160919187,-1.5990201830863953,183.35470581054688,358.4950346750373,779.5906423531508,0.5851127865203203,0.16051673889160134,0.5626645088195801,255.61263275146484,268.9242802438598,590.5965958622756,141.88702392578125,-0.3619829416275025,-0.5232933163642883,152.0114855421569,14.845726966857757,2.7075326942183326,-1.6302921772003174,2.1616846919059753,72.25792694091797,189.70455683339299,252.37963022715994,69.62909698486328,1.268309235572815,-2.6849780082702637,133.5935171250681,3.264767169952358,-1.0,572.6901741027832,2909.86544751167
44.25960922241211,2.7486815452575684,0,52.217479705810554,-0.004669936373829903,1.0927332639694214,52.307956748322084,3.065564870834267,1.9352838692905547,0.8884919565171001,1.7192747592926025,8.235221862792976,73.07944214436527,85.548845919498,1.9570980327654715,-0.5731047112494708,1.8713053464889526,26.58617782592774,64.6218235045094,66.48069337719224,43.98225784301758,-0.8931618928909301,-0.6265414953231812,63.009940342774456,6.005275726318398,1.4694822621146577,-1.461596667766571,0.1520305871963501,18.350955963134766,19.046353446782756,63.03216245535886,25.631301879882812,0.5684347748756409,-0.7785720825195312,30.0151260145182,2.792085647583008,1.0,166.09064865112305,255.24381993919852
98.89914703369139,-0.02327821403741837,2,92.17080688476564,0.7122775316238404,-0.4438624978065491,119.71999759836201,27.33708572387692,1.7165465888469587,1.588549315929413,-0.650417760014534,54.651714324951186,66.32428454167156,127.2459558987928,2.2049115517248543,1.41966050863266,1.6870681643486023,64.9170436859131,99.10126115872824,135.40770355150607,37.51909255981445,-0.8762717843055726,0.20655526220798492,52.95165263940119,2.952338218688965,2.3435792872923895,-0.16888880729675315,2.3374859243631363,10.265329360961914,59.743026274611665,61.93238539333386,27.25376319885254,-0.7073829770088195,-2.1309306621551514,34.57391430782355,3.825251579284638,-1.0,255.84280967712402,372.5924980728856
41.10405349731446,-0.7075245976448059,1,73.93568420410156,-2.025402307510376,1.3069326877593994,285.15622386365953,7.301272392272389,2.3022861540959734,-0.8266772031784058,2.1487499475479126,13.424190521240241,118.39118458894072,218.8881624903169,2.799245296823302,-1.5707897245883942,-2.316979471837179,48.945560455322266,92.73364639666883,279.3901642926575,60.51149368286132,-1.1987251043319702,-0.8418172597885132,109.45368393815232,1.0002661943432187,1.963886287084363,-0.7441125214099884,1.8174558877944946,35.52136993408202,70.88439713294515,106.47035450055613,24.9901237487793,-0.4546125829219818,-2.659273147583008,27.617293929435608,0.0,-1.0,200.54135513305664,1449.7243271993184
18.0538272857666,-0.288226455450058,1,43.38325881958008,1.3398422002792356,-3.050520658493042,88.8464087478,7.736163616180346,1.0678847308150963,1.0667265355587003,-0.04972219467163086,-9.2217025756836,9.522649252916642,63.3210644161463,3.0329303201236644,1.901000678539276,-2.3632314205169678,-0.7586936950683665,80.98061128030882,131.2101280253376,52.60496139526368,0.2731156647205352,-3.000798463821411,54.585209609877886,0.8135681748390176,2.4593369601820454,0.8342741429805756,-2.313509225845337,8.463008880615234,88.63743641931387,97.50911306149905,44.141952514648445,-0.5611584782600403,-0.6872892379760742,51.280010783039934,0.609820485115226,-1.0,158.1840000152588,253.929371852402
6.114712238311768,-0.1397949755191803,1,143.7772674560547,-1.7837638854980467,-1.7670453786849976,440.2128237627006,14.485698699951675,1.6705480081471389,-0.7658628225326536,-1.4846497178077698,107.87829208374023,145.16354442144006,399.90902299252855,1.9998084591439895,-0.06660068035125755,1.9986991325961512,114.94304656982422,157.9365339525357,373.19085145899004,35.89897537231445,-1.017901062965393,-0.2823956608772278,56.215165741636866,2.508947610855091,2.8858364001062546,0.699262142181396,-2.7998364567756653,7.064754486083984,63.801722151261885,72.53630460212543,28.83422088623047,-1.717163205146789,2.5174407958984375,82.91226052509877,2.5303814411164116,-1.0,214.62517595291138,1195.5164935941648
35.92543411254883,0.7896941304206848,1,30.246820449829105,-0.13095261156558993,-1.2696731090545654,30.826416351578192,4.429354667663574,1.358422858244276,0.5190834850072861,1.2553346157073975,-15.995084762573239,46.74712442008847,54.61945424936869,2.2799501490521052,-1.5815910249948502,1.6421761512756348,-5.819356918334957,48.69539769503648,90.82787278531623,46.241905212402344,-0.650036096572876,-2.525007724761963,56.42676853690229,2.734166383743276,2.1359962009829294,-2.1006745100021362,0.3868415355682373,10.175727844238281,18.70893175529514,106.57485923069586,36.06617736816406,1.4506384134292603,-2.9118492603302,81.25050225626676,3.9681680202482914,1.0,148.48033714294434,528.5616609433198
58.973854064941406,0.06784293055534364,2,113.21677398681642,0.36863034963607777,1.9683583974838257,122.8979184468417,21.533634185791016,1.9072701810954615,-1.1636274456977849,1.511175274848938,46.46511077880861,127.95778608845336,165.2618999096798,3.064620606729967,-1.8680871129035932,2.4294340908527374,61.54692459106447,156.02564330994008,250.859571980102,66.75166320800781,1.5322577953338627,0.45718312263488775,161.84724521161723,7.026431083678876,1.157351578341006,-0.7044596672058083,0.9182588160037994,15.08181381225586,54.19411679685037,106.64470696637729,51.66984939575195,2.236717462539671,-0.46107569336891174,244.66546775247554,3.5224702358257387,-1.0,290.6121406555176,943.9872930938287
39.849815368652344,-1.2470117807388306,0,52.60918426513672,1.7120606899261475,1.9406414031982422,150.92293627991899,11.490411758422852,2.871538090209887,2.147191733121872,1.9066459201276302,-1.0436210632324148,86.64217409381676,186.4348253055697,2.1969864962774346,-0.5771577358245854,-2.1198204199420374,13.13357925415039,80.5829079055783,95.7783746986842,53.65280532836913,-0.4351310431957246,0.033995483070611954,58.8178084120591,0.7721399664879927,3.537634877352735,-2.7243494689464574,2.2567189671099186,14.177200317382805,84.37977313046719,232.68525497846676,39.47560501098633,2.289218425750733,-2.2227234840393066,197.0274997725147,10.308708190917969,-1.0,185.58740997314453,739.9191163167237
